Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,TotalBath,TotalHalfBath,HouseAge,RemodelledAge,GarageAge
1864,90,,7976,7,5,23.0,3,3,5,3,348.0,1168.0,5,0,2787,6,2,3,8,2,3,4.0,820.0,3,3,312,0,0,0,0,0,0,0,10,6.0,2.0,9,9,9.0
1865,20,84.0,10933,9,5,242.0,5,3,5,3,534.0,1555.0,5,0,1680,1,1,5,8,1,4,3.0,1138.0,3,3,185,24,0,0,0,0,0,0,7,2.0,1.0,0,0,0.0
1866,20,65.0,10816,9,5,364.0,5,3,5,3,616.0,1720.0,5,0,1720,3,1,5,8,1,4,3.0,846.0,3,3,208,104,0,0,0,0,0,0,11,3.0,0.0,1,1,1.0
1867,20,71.0,9178,8,5,0.0,4,3,4,3,1468.0,1468.0,5,0,1468,3,1,4,6,1,4,3.0,904.0,3,3,192,142,0,0,0,0,0,0,6,2.0,0.0,1,1,1.0
1868,20,77.0,11422,8,5,352.0,4,3,5,3,479.0,1838.0,5,0,1838,3,1,4,7,2,4,2.0,524.0,3,3,154,222,0,0,0,0,0,0,4,3.0,0.0,2,1,2.0
1869,20,64.0,6762,7,5,0.0,4,3,4,3,380.0,1282.0,5,0,1290,2,1,4,6,1,4,2.0,662.0,3,3,168,0,0,0,0,0,0,0,5,3.0,0.0,2,2,2.0
1870,20,95.0,10324,8,5,140.0,4,3,4,3,382.0,1254.0,5,0,1254,2,1,4,5,0,0,3.0,810.0,3,3,168,92,0,0,0,0,0,0,3,3.0,0.0,1,1,1.0
1871,20,78.0,11645,8,5,76.0,4,3,5,3,1474.0,1498.0,5,0,1498,3,1,4,7,1,4,3.0,844.0,3,3,144,98,0,0,0,0,0,0,3,2.0,0.0,4,3,4.0
1872,60,79.0,11646,6,5,0.0,4,3,4,3,704.0,704.0,5,0,1422,3,1,4,7,1,4,2.0,440.0,3,3,36,28,0,0,0,0,0,0,7,2.0,1.0,4,3,4.0
1873,60,,16698,7,5,0.0,4,3,4,3,649.0,1449.0,4,0,1759,3,1,4,7,1,3,2.0,525.0,3,3,150,193,0,0,0,0,0,0,6,3.0,1.0,17,16,17.0
1874,20,65.0,9757,5,7,0.0,3,4,3,3,235.0,990.0,5,0,990,3,1,3,5,0,0,1.0,440.0,3,3,66,0,0,0,92,0,0,0,10,2.0,0.0,15,15,14.0
1875,20,65.0,14753,7,5,0.0,3,3,4,3,513.0,1463.0,5,0,1463,3,1,3,5,0,0,2.0,539.0,3,3,0,81,0,0,0,0,0,0,12,3.0,0.0,11,11,11.0
1876,60,70.0,8750,6,5,120.0,3,3,4,3,322.0,928.0,5,0,1772,3,1,3,7,1,3,2.0,492.0,3,3,150,96,0,0,0,0,0,0,4,3.0,1.0,11,11,11.0
1877,20,65.0,10739,7,5,68.0,4,3,4,3,172.0,1431.0,5,0,1444,3,1,4,6,0,0,2.0,577.0,3,3,144,40,0,0,0,0,0,0,4,3.0,0.0,7,8,7.0
1878,20,75.0,11166,7,5,180.0,4,3,4,3,1468.0,1492.0,5,0,1492,3,1,4,6,1,3,2.0,608.0,3,3,0,114,0,0,168,0,0,0,7,2.0,0.0,8,8,8.0
1879,20,,16269,5,5,76.0,3,3,4,3,282.0,907.0,3,0,907,3,1,3,5,0,0,1.0,343.0,3,3,72,0,0,0,0,0,0,0,7,1.0,0.0,31,31,31.0
1880,20,76.0,6950,5,7,40.0,3,3,3,3,132.0,914.0,3,0,914,2,1,3,5,0,0,2.0,444.0,3,3,0,0,0,0,0,0,0,0,10,2.0,0.0,30,30,30.0
1881,20,90.0,11664,7,5,0.0,4,3,4,3,335.0,1569.0,5,0,1611,3,1,4,6,0,0,3.0,1231.0,3,3,262,93,0,0,0,0,0,0,9,3.0,0.0,7,7,7.0
1882,60,,12334,8,5,198.0,4,3,4,3,1068.0,1068.0,5,0,2184,4,1,4,8,1,4,2.0,570.0,3,3,192,132,0,0,0,0,0,0,6,2.0,1.0,6,6,6.0
1883,60,70.0,8749,7,5,,4,3,4,3,840.0,840.0,5,0,1725,3,1,4,6,0,0,2.0,550.0,3,3,0,48,0,0,0,0,0,0,11,2.0,1.0,7,7,7.0
1884,60,,11250,7,5,0.0,4,3,4,3,944.0,944.0,5,0,1870,3,1,4,6,0,0,2.0,608.0,3,3,256,43,0,0,0,0,0,0,5,2.0,1.0,8,8,8.0
1885,20,90.0,15750,8,5,260.0,4,3,4,3,216.0,1462.0,5,0,1513,2,1,4,5,1,3,2.0,521.0,3,3,135,34,0,0,0,0,0,0,6,3.0,0.0,10,9,10.0
1886,20,,12782,8,5,164.0,4,3,5,3,462.0,1822.0,5,0,1828,3,1,4,7,1,4,2.0,523.0,3,3,194,144,0,0,0,0,0,0,6,3.0,0.0,7,6,7.0
1887,20,70.0,8750,7,5,209.0,4,3,4,3,306.0,1417.0,5,0,1417,3,1,4,7,1,3,2.0,511.0,3,3,60,0,0,0,117,0,0,0,8,3.0,0.0,12,11,12.0
1888,20,85.0,10200,8,5,180.0,4,3,4,3,100.0,1578.0,5,0,1602,3,1,4,7,1,4,3.0,810.0,3,3,0,48,0,0,195,0,0,0,1,3.0,0.0,2,2,2.0
1889,60,85.0,11069,6,5,0.0,4,3,4,3,608.0,608.0,5,0,1396,3,1,4,6,1,4,2.0,440.0,3,3,100,36,0,0,0,0,0,0,7,2.0,1.0,2,2,2.0
1890,20,80.0,10682,4,6,0.0,3,3,3,3,615.0,1014.0,3,0,1149,3,1,3,7,0,0,1.0,544.0,3,3,0,240,0,0,0,0,0,0,7,2.0,0.0,49,38,41.0
1891,180,35.0,3675,6,5,80.0,3,3,4,3,0.0,547.0,4,0,1072,2,1,3,5,0,0,2.0,525.0,3,3,0,28,0,0,0,0,0,0,4,2.0,0.0,4,3,4.0
1892,20,64.0,6410,4,5,0.0,3,3,3,3,301.0,876.0,3,0,876,3,1,3,5,0,0,1.0,320.0,3,3,0,0,0,0,0,0,0,0,3,1.0,0.0,50,50,50.0
1893,20,70.0,11767,5,5,0.0,3,3,2,3,0.0,1078.0,3,0,1368,3,1,3,6,0,0,1.0,195.0,3,3,0,41,211,0,0,0,0,900,6,2.0,0.0,59,59,59.0
1894,90,65.0,10926,5,5,74.0,3,3,3,3,1678.0,1678.0,3,0,1678,6,2,3,10,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,50,50,
1895,20,70.0,11767,5,5,259.0,3,3,3,3,604.0,1150.0,5,0,1560,2,1,3,7,1,3,1.0,313.0,3,3,0,0,0,0,0,0,0,0,5,1.0,0.0,53,53,53.0
1896,50,45.0,8212,5,6,0.0,3,3,3,3,94.0,720.0,5,0,1298,3,1,3,6,2,4,1.0,256.0,3,3,84,0,0,0,0,0,0,0,9,1.0,0.0,68,59,69.0
1897,50,70.0,6300,5,4,88.0,3,3,3,2,0.0,832.0,3,0,1268,3,1,3,7,2,4,1.0,250.0,3,3,0,0,55,0,0,0,0,0,7,1.0,1.0,71,59,71.0
1898,70,43.0,5707,6,6,0.0,3,3,3,3,583.0,583.0,4,0,1242,3,1,3,6,1,4,1.0,180.0,2,3,329,96,0,0,0,0,0,0,3,1.0,1.0,74,59,83.0
1899,30,64.0,8574,6,8,0.0,4,3,3,3,816.0,816.0,5,0,1232,3,1,4,6,1,4,2.0,440.0,3,3,0,0,180,0,0,0,0,0,10,1.0,0.0,93,9,93.0
1900,70,53.0,7155,7,8,0.0,3,3,3,2,600.0,600.0,5,0,1228,3,1,3,6,1,4,1.0,215.0,2,3,0,113,0,0,195,0,0,0,5,1.0,0.0,91,19,91.0
1901,50,60.0,13680,5,6,0.0,3,3,3,3,112.0,840.0,5,0,1567,2,1,3,6,2,3,2.0,440.0,3,3,0,21,150,0,0,0,0,0,2,2.0,1.0,69,59,48.0
1902,20,80.0,14680,5,4,0.0,3,3,3,3,480.0,1273.0,5,0,1273,2,1,3,5,0,0,1.0,307.0,3,3,483,0,0,0,115,0,0,0,6,1.0,0.0,49,49,49.0
1903,90,,8145,7,6,0.0,3,3,3,3,674.0,920.0,5,0,2480,5,2,3,13,2,4,2.0,400.0,3,3,0,0,57,0,0,0,0,0,7,2.0,1.0,69,59,69.0
1904,20,70.0,9100,5,6,0.0,3,4,3,3,264.0,1112.0,5,0,1112,2,1,3,6,1,4,1.0,390.0,3,3,0,0,0,0,0,0,0,0,10,2.0,0.0,55,55,55.0
1905,20,90.0,13339,6,6,132.0,3,3,3,3,621.0,1561.0,3,0,1561,3,1,3,6,1,4,2.0,463.0,3,3,0,148,0,0,120,0,0,0,5,3.0,0.0,49,49,49.0
1906,50,78.0,15600,5,7,0.0,3,3,3,3,248.0,1067.0,2,0,1523,3,1,2,7,1,3,1.0,295.0,3,3,0,0,81,0,0,0,0,0,10,3.0,0.0,60,4,60.0
1907,20,100.0,17500,6,5,420.0,3,3,3,3,91.0,1310.0,5,0,1906,3,1,3,6,2,4,2.0,576.0,3,3,0,201,0,0,0,0,0,0,1,2.0,1.0,55,55,55.0
1908,160,24.0,1733,6,6,0.0,3,3,3,3,516.0,516.0,3,0,1032,2,1,3,5,1,3,2.0,452.0,3,3,279,0,0,0,0,0,0,0,5,1.0,0.0,29,29,29.0
1909,160,24.0,1488,6,6,0.0,3,4,4,3,90.0,561.0,3,0,1229,2,1,4,5,1,3,2.0,462.0,3,3,176,0,0,0,0,0,0,0,10,2.0,1.0,29,17,29.0
1910,160,24.0,1612,6,6,0.0,3,3,4,3,561.0,561.0,3,0,1229,2,1,3,5,1,3,2.0,462.0,3,3,154,0,0,0,0,0,0,0,7,1.0,1.0,29,29,29.0
1911,80,,13607,6,6,242.0,3,4,3,3,118.0,572.0,4,0,1982,3,1,3,6,1,3,2.0,501.0,3,3,400,112,0,0,0,0,0,1500,4,3.0,1.0,23,23,23.0
1912,20,,17597,7,9,0.0,4,4,4,3,581.0,1803.0,3,0,2365,3,1,5,7,2,4,2.0,551.0,3,3,200,144,0,0,0,0,0,0,7,3.0,0.0,38,0,38.0
1913,70,50.0,8660,5,6,0.0,3,3,3,3,760.0,760.0,5,312,2168,5,1,4,11,0,0,2.0,576.0,3,3,467,160,78,0,0,0,0,0,12,2.0,0.0,109,16,11.0
1914,30,60.0,10200,4,6,0.0,3,3,3,3,572.0,572.0,2,0,572,2,1,3,4,0,0,1.0,200.0,3,3,0,0,72,0,0,0,0,0,5,1.0,0.0,84,59,69.0
1915,120,44.0,3843,8,5,174.0,5,3,5,3,120.0,1596.0,5,0,1648,2,1,5,5,1,4,2.0,482.0,3,3,162,53,0,153,0,0,0,0,6,3.0,1.0,2,1,2.0
1916,30,109.0,21780,2,4,0.0,2,2,0,0,0.0,0.0,3,0,810,1,1,3,4,0,0,1.0,280.0,3,3,119,24,0,0,0,0,0,0,3,1.0,0.0,99,59,34.0
1917,60,75.0,10125,8,5,0.0,4,3,4,3,412.0,1107.0,5,0,2052,3,1,4,7,1,3,3.0,642.0,3,3,210,91,0,0,0,0,0,0,5,2.0,1.0,9,8,9.0
1918,85,75.0,9750,6,6,0.0,3,3,3,3,135.0,902.0,5,0,926,2,1,3,5,1,3,1.0,351.0,3,3,319,0,0,0,0,0,0,0,4,2.0,0.0,32,32,32.0
1919,85,72.0,9360,6,7,0.0,3,3,4,3,0.0,957.0,3,0,1287,2,1,3,5,2,2,2.0,541.0,3,3,302,39,0,0,120,0,0,0,11,2.0,1.0,32,32,32.0
1920,20,82.0,11070,5,5,0.0,3,3,4,3,1527.0,1582.0,3,0,1595,2,1,3,5,0,0,2.0,672.0,3,3,0,0,0,0,0,0,0,0,4,3.0,0.0,18,18,18.0
1921,20,113.0,13438,9,5,246.0,5,3,5,3,432.0,2190.0,5,0,2036,3,1,5,9,1,5,3.0,780.0,3,3,90,154,0,0,0,0,0,0,7,3.0,0.0,1,1,1.0
1922,20,79.0,14463,9,5,406.0,5,3,5,3,526.0,1641.0,5,0,1641,3,1,5,7,0,0,3.0,885.0,3,3,0,95,0,0,0,0,0,0,1,3.0,0.0,1,1,1.0
1923,60,,9839,6,8,0.0,3,4,4,3,250.0,712.0,5,0,2237,3,1,4,7,1,3,2.0,440.0,3,3,305,24,0,0,0,0,0,2500,2,2.0,1.0,29,3,29.0
1924,80,125.0,14419,7,5,310.0,3,3,4,3,117.0,1645.0,5,0,1479,3,1,4,7,1,2,2.0,578.0,3,3,224,238,0,0,0,0,0,0,7,4.0,1.0,22,20,22.0
1925,60,75.0,9157,7,5,0.0,4,3,4,3,912.0,912.0,5,0,2014,3,1,4,9,0,0,2.0,486.0,3,3,124,114,0,0,0,0,0,0,2,2.0,1.0,6,6,6.0
1926,20,85.0,12633,9,5,290.0,5,3,5,3,338.0,1978.0,5,0,1978,2,1,5,7,1,4,3.0,920.0,3,3,308,52,0,0,0,0,0,0,5,3.0,0.0,2,2,2.0
1927,20,75.0,12518,5,7,182.0,3,3,3,3,476.0,1008.0,4,0,1008,3,1,4,6,0,0,1.0,384.0,3,3,144,0,0,0,0,0,0,0,4,1.0,0.0,41,41,41.0
1928,20,83.0,13383,5,5,176.0,3,3,3,3,594.0,1188.0,5,0,1404,3,1,3,7,1,1,2.0,504.0,3,3,0,16,0,0,0,0,0,0,3,2.0,0.0,40,9,40.0
1929,85,50.0,7689,5,8,0.0,3,3,4,3,0.0,796.0,4,0,796,2,1,3,4,0,0,1.0,336.0,3,3,138,0,0,0,0,0,0,0,7,1.0,1.0,37,37,11.0
1930,80,62.0,7706,6,5,0.0,3,4,4,3,0.0,384.0,5,0,1091,2,1,3,5,0,0,1.0,429.0,3,3,280,0,0,0,0,0,0,700,8,1.0,1.0,16,13,16.0
1931,85,70.0,7669,5,6,0.0,3,3,4,3,0.0,828.0,3,0,883,2,1,3,5,1,2,2.0,698.0,3,3,100,32,0,0,0,0,0,0,6,2.0,0.0,17,16,11.0
1932,60,62.0,10429,5,5,0.0,3,3,4,3,294.0,624.0,3,0,1287,3,1,3,6,0,0,2.0,440.0,3,3,150,0,0,0,0,0,0,0,7,1.0,1.0,17,17,8.0
1933,60,70.0,10457,5,7,178.0,4,5,3,3,0.0,784.0,5,0,1632,4,1,3,7,1,3,2.0,898.0,3,3,0,173,368,0,0,0,0,0,4,1.0,1.0,40,40,40.0
1934,60,72.0,8702,6,5,0.0,3,3,3,3,220.0,926.0,5,0,1604,3,1,3,7,1,3,2.0,470.0,3,3,0,36,0,0,0,0,0,0,4,2.0,1.0,11,10,11.0
1935,60,65.0,8139,6,5,119.0,3,3,4,3,204.0,680.0,4,0,1470,3,1,3,7,1,3,2.0,420.0,3,3,192,49,0,0,0,0,0,0,10,2.0,1.0,13,12,13.0
1936,60,59.0,9535,6,5,0.0,3,3,4,3,75.0,926.0,5,0,1604,3,1,3,7,0,0,2.0,472.0,3,3,100,82,0,0,0,0,0,0,5,2.0,1.0,10,10,10.0
1937,60,,15038,6,5,0.0,3,3,4,3,778.0,916.0,4,0,1636,3,1,3,7,1,3,2.0,386.0,3,3,168,84,0,0,0,0,0,0,11,2.0,1.0,12,12,12.0
1938,20,53.0,14137,5,5,0.0,4,3,4,3,898.0,1348.0,4,0,1384,3,1,4,7,0,0,2.0,404.0,3,3,0,39,0,0,0,0,0,0,11,3.0,0.0,12,11,12.0
1939,120,45.0,6264,8,5,0.0,4,3,5,3,1008.0,1664.0,5,0,1682,1,1,4,6,1,3,2.0,528.0,3,3,0,0,0,0,0,0,0,0,7,2.0,1.0,11,11,11.0
1940,120,39.0,5070,8,5,0.0,4,3,4,3,1280.0,1280.0,5,0,1280,2,1,4,5,0,0,2.0,506.0,3,3,0,82,0,0,144,0,0,0,8,2.0,0.0,16,16,16.0
1941,60,73.0,11184,6,5,0.0,3,3,4,3,932.0,932.0,4,0,1633,3,1,3,7,1,3,2.0,460.0,3,3,0,39,0,0,0,0,0,0,4,2.0,1.0,10,10,10.0
1942,60,,14067,6,5,194.0,3,3,4,3,332.0,836.0,4,0,1709,3,1,4,7,0,0,2.0,416.0,3,3,0,40,0,0,0,0,0,0,9,3.0,1.0,17,17,17.0
1943,120,65.0,5950,8,5,0.0,4,3,4,3,1018.0,1337.0,4,0,1337,2,1,4,5,1,3,2.0,462.0,3,3,0,73,154,0,0,0,0,0,4,3.0,0.0,19,19,19.0
1944,60,101.0,13543,8,5,130.0,4,3,5,3,1152.0,1168.0,5,0,2500,5,1,5,9,1,4,3.0,683.0,3,3,192,32,0,0,0,0,0,0,7,3.0,1.0,3,3,3.0
1945,20,53.0,15401,9,5,296.0,5,3,5,3,547.0,1884.0,5,0,1884,2,1,5,7,1,4,3.0,670.0,3,3,214,76,0,0,0,0,0,0,9,3.0,0.0,4,4,4.0
1946,20,,31220,6,2,0.0,3,3,3,3,1632.0,1632.0,3,0,1474,3,1,3,7,2,4,2.0,495.0,3,3,0,0,144,0,0,0,0,750,5,1.0,0.0,56,56,56.0
1947,120,60.0,8118,9,5,178.0,5,3,5,3,676.0,1710.0,5,0,1710,2,1,5,6,1,4,2.0,557.0,3,3,156,48,0,0,0,0,0,0,7,3.0,0.0,1,1,1.0
1948,20,,47280,6,5,44.0,3,3,3,3,1488.0,1488.0,4,0,1488,3,1,3,6,1,3,2.0,738.0,3,3,0,0,180,0,0,0,0,0,7,2.0,1.0,58,58,58.0
1949,20,63.0,12680,7,6,102.0,4,3,4,4,692.0,1675.0,5,0,1688,2,1,5,6,1,5,2.0,528.0,3,3,0,48,0,0,141,0,0,0,6,3.0,0.0,20,20,20.0
1950,20,,10825,7,7,174.0,4,3,4,3,513.0,1260.0,3,0,1260,3,1,3,6,0,0,2.0,598.0,3,3,152,0,0,0,0,0,0,0,7,3.0,0.0,25,25,25.0
1951,20,56.0,18559,7,5,383.0,4,4,4,3,656.0,2048.0,3,0,2064,3,1,4,7,2,2,2.0,550.0,3,3,200,0,0,0,0,0,0,0,8,3.0,0.0,30,30,30.0
1952,20,85.0,14450,7,5,194.0,4,3,4,2,469.0,1782.0,3,0,1782,3,1,4,6,1,3,2.0,551.0,3,3,467,0,0,0,0,0,0,0,3,2.0,1.0,29,29,29.0
1953,20,90.0,13068,6,5,621.0,3,3,4,3,273.0,1211.0,3,0,1211,3,1,4,6,1,1,2.0,461.0,3,3,0,0,0,174,0,0,0,0,11,3.0,0.0,32,32,32.0
1954,60,80.0,10400,7,6,280.0,3,3,4,3,738.0,738.0,3,0,2044,3,1,3,7,1,3,2.0,489.0,3,3,28,73,0,0,0,0,0,0,3,2.0,1.0,28,20,28.0
1955,60,75.0,9743,5,6,0.0,3,3,3,2,440.0,720.0,4,0,1308,3,1,3,7,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,6,1.0,1.0,39,39,39.0
1956,60,,12511,7,7,168.0,4,3,4,3,432.0,1420.0,5,0,2840,4,1,4,8,2,4,4.0,1314.0,3,4,0,16,0,0,208,0,0,0,12,2.0,2.0,30,30,30.0
1957,20,80.0,10400,6,5,120.0,3,3,3,3,1444.0,1444.0,3,0,1444,2,1,3,5,1,4,2.0,473.0,3,3,0,24,0,0,0,0,0,0,4,2.0,0.0,32,32,32.0
1958,60,,14311,8,5,402.0,4,3,4,3,213.0,1236.0,5,0,2340,4,1,4,9,1,4,3.0,787.0,3,3,192,180,218,0,0,0,0,0,6,3.0,1.0,12,12,12.0
1959,90,60.0,9000,5,5,0.0,3,3,4,3,896.0,896.0,3,0,1792,4,2,3,8,0,0,2.0,480.0,3,3,0,45,0,0,0,0,0,0,6,2.0,2.0,34,34,26.0
1960,20,68.0,10295,4,6,72.0,3,3,4,3,684.0,936.0,3,0,936,2,1,3,4,0,0,1.0,288.0,3,3,16,0,0,0,0,0,0,0,9,1.0,0.0,39,39,39.0
1961,20,63.0,7560,5,5,0.0,3,3,4,3,132.0,864.0,3,0,864,3,1,3,5,0,0,2.0,576.0,3,3,0,0,0,0,0,0,0,0,5,2.0,0.0,37,37,31.0
1962,160,21.0,1680,6,5,359.0,3,3,3,3,25.0,483.0,3,0,987,2,1,3,5,0,0,1.0,264.0,3,3,52,0,0,0,0,0,0,0,2,1.0,2.0,35,35,35.0
1963,160,21.0,1890,6,6,422.0,3,3,3,3,0.0,483.0,4,0,987,2,1,3,5,0,0,1.0,352.0,3,3,411,0,0,0,0,0,0,0,4,1.0,1.0,36,36,33.0
1964,160,21.0,1680,5,5,356.0,3,3,3,3,280.0,630.0,3,0,1302,3,1,3,6,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,12,2.0,1.0,36,36,36.0
1965,160,24.0,2308,6,6,0.0,3,3,4,3,275.0,855.0,4,0,1456,4,1,3,7,0,0,2.0,460.0,3,3,0,0,0,0,0,0,0,0,5,2.0,1.0,33,33,33.0
1966,120,24.0,2529,7,6,0.0,3,3,4,3,677.0,1055.0,2,0,1055,2,1,3,4,0,0,2.0,440.0,3,3,0,38,0,0,0,0,0,0,9,2.0,0.0,31,31,31.0
1967,20,98.0,12704,8,5,302.0,4,3,5,3,570.0,1582.0,5,0,1582,3,1,4,7,0,0,3.0,905.0,3,3,209,95,0,0,0,0,0,0,1,3.0,0.0,1,1,1.0
1968,20,105.0,13693,8,5,554.0,4,3,5,3,195.0,2418.0,5,0,2464,4,1,5,9,1,5,3.0,650.0,3,3,358,78,0,0,0,0,0,0,8,3.0,1.0,1,1,1.0
1969,20,104.0,14418,9,5,480.0,5,3,5,3,575.0,1950.0,5,0,1950,2,1,5,7,1,4,3.0,706.0,3,3,156,207,0,0,0,0,0,0,5,3.0,0.0,1,1,1.0
1970,60,108.0,13418,9,5,270.0,4,3,5,3,430.0,1850.0,5,0,2748,4,1,5,9,1,4,3.0,850.0,3,3,212,182,0,0,0,0,0,0,10,3.0,1.0,2,2,2.0
1971,60,96.0,12539,10,5,468.0,5,3,5,3,538.0,1620.0,5,0,2790,4,1,5,10,1,5,4.0,1150.0,3,3,30,200,0,0,192,0,0,0,6,3.0,1.0,3,2,3.0
1972,60,102.0,12151,9,5,368.0,4,3,5,3,165.0,1414.0,5,0,2331,3,1,5,9,1,4,3.0,1003.0,3,3,192,63,0,0,0,0,0,0,8,3.0,1.0,3,3,3.0
1973,60,74.0,8899,8,5,108.0,5,3,4,3,908.0,948.0,5,0,2088,4,1,4,10,1,4,3.0,656.0,3,3,100,24,0,0,0,0,0,0,6,2.0,1.0,1,1,1.0
1974,60,85.0,10574,8,5,126.0,4,3,5,3,292.0,1148.0,5,0,2332,4,1,5,9,1,4,3.0,756.0,3,3,224,142,0,0,0,0,0,0,7,3.0,1.0,4,4,4.0
1975,20,106.0,12720,10,5,680.0,5,3,5,3,278.0,2535.0,5,0,2470,1,1,5,7,2,4,3.0,789.0,3,3,154,65,0,0,216,144,5,0,2,3.0,1.0,5,5,5.0
1976,20,92.0,10845,8,5,504.0,4,3,4,3,454.0,1603.0,5,0,1575,2,1,4,7,1,3,3.0,732.0,3,3,216,28,0,0,0,0,0,0,6,3.0,0.0,5,4,5.0
1977,60,130.0,16900,8,5,1110.0,4,3,5,3,404.0,1479.0,5,0,2649,4,1,4,10,1,3,3.0,746.0,3,3,0,60,0,0,0,0,0,0,1,3.0,1.0,7,6,7.0
1978,60,112.0,16451,8,5,221.0,4,3,5,3,1765.0,1765.0,5,0,2690,4,1,4,9,1,4,3.0,795.0,3,3,268,58,0,0,0,0,0,0,7,2.0,1.0,5,5,5.0
1979,120,58.0,10110,9,5,492.0,5,3,4,3,1486.0,1858.0,5,0,1866,2,1,5,7,1,4,3.0,870.0,3,3,0,48,0,0,0,0,0,0,11,3.0,0.0,0,0,0.0
1980,120,135.0,12304,7,5,144.0,4,3,4,3,1347.0,1367.0,5,0,1367,2,1,4,6,1,4,2.0,484.0,3,3,0,33,0,0,0,0,0,0,6,2.0,0.0,3,3,3.0
1981,120,89.0,8232,9,5,714.0,5,3,5,3,596.0,1800.0,5,0,1800,2,1,5,6,1,4,3.0,944.0,3,3,210,0,0,0,0,0,0,0,6,3.0,0.0,1,0,0.0
1982,120,48.0,6240,8,5,176.0,4,3,4,3,496.0,1342.0,5,0,1342,2,1,4,6,1,4,2.0,550.0,3,3,0,35,0,0,0,0,0,0,6,3.0,0.0,2,1,1.0
1983,120,48.0,6240,8,5,196.0,4,3,4,3,1318.0,1342.0,5,0,1342,2,1,4,6,1,4,2.0,550.0,3,3,0,35,0,0,0,0,0,0,2,2.0,0.0,2,1,1.0
1984,160,36.0,2448,7,5,106.0,4,3,4,3,764.0,764.0,5,0,1626,2,1,4,6,0,0,2.0,474.0,3,3,0,27,0,0,0,0,0,0,10,2.0,1.0,5,4,5.0
1985,120,,3940,7,5,143.0,4,3,4,3,342.0,1415.0,5,0,1455,2,1,4,6,1,3,3.0,644.0,3,3,156,20,0,0,144,0,0,0,8,3.0,0.0,5,5,5.0
1986,120,,3940,7,5,24.0,4,3,4,3,306.0,1393.0,5,0,1576,2,1,4,7,1,3,3.0,668.0,3,3,143,20,0,0,0,0,0,0,5,3.0,0.0,4,4,4.0
1987,20,53.0,3710,7,5,20.0,4,3,4,3,1146.0,1146.0,5,0,1246,2,1,4,5,1,4,2.0,428.0,3,3,100,24,0,0,0,0,0,0,3,2.0,0.0,1,0,1.0
1988,60,80.0,9024,6,5,0.0,4,3,4,3,789.0,789.0,5,0,1515,3,1,4,8,1,4,2.0,393.0,3,3,0,75,0,0,0,0,0,0,7,2.0,1.0,4,4,4.0
1989,60,,8010,7,5,0.0,4,3,4,3,840.0,840.0,5,0,1720,3,1,4,7,1,4,2.0,400.0,3,3,138,48,0,0,0,0,0,0,7,2.0,1.0,6,5,6.0
1990,60,,8396,7,5,196.0,4,3,4,3,847.0,847.0,5,0,1986,4,1,4,9,1,4,2.0,434.0,3,3,120,48,0,0,0,0,0,0,5,2.0,1.0,5,5,5.0
1991,120,55.0,7301,7,6,176.0,4,3,4,3,474.0,1350.0,5,0,1358,2,1,4,6,1,4,2.0,484.0,3,3,192,26,0,0,0,0,0,0,11,3.0,0.0,1,0,0.0
1992,60,71.0,8220,7,5,647.0,4,3,4,3,438.0,982.0,5,0,1892,3,1,3,8,1,3,2.0,431.0,3,3,108,0,0,0,0,0,0,0,7,2.0,1.0,8,7,8.0
1993,60,,7750,7,5,,4,3,4,3,707.0,707.0,5,0,1414,3,1,4,6,1,4,2.0,403.0,3,3,100,35,0,0,0,0,0,0,4,2.0,1.0,6,6,6.0
1994,60,41.0,12460,7,5,0.0,4,3,4,3,167.0,1037.0,5,0,2322,4,1,3,8,1,3,2.0,400.0,3,3,144,44,0,0,0,0,0,0,5,2.0,1.0,9,8,9.0
1995,60,77.0,8390,7,5,0.0,3,3,4,3,831.0,831.0,5,0,1651,3,1,3,7,1,3,2.0,450.0,3,3,0,103,0,0,0,0,0,0,5,2.0,1.0,9,9,9.0
1996,75,84.0,9660,8,5,1290.0,4,3,4,3,1173.0,1173.0,5,0,2199,3,1,4,9,1,3,2.0,516.0,3,3,0,131,0,0,0,0,0,0,9,2.0,1.0,11,11,11.0
1997,60,,11000,9,5,295.0,4,3,5,3,1519.0,1519.0,5,0,2172,4,1,5,8,1,3,3.0,687.0,3,3,162,153,0,0,0,0,0,0,6,2.0,1.0,8,8,8.0
1998,20,136.0,11675,8,5,495.0,4,3,4,3,322.0,1982.0,5,0,2006,2,1,4,5,1,3,3.0,938.0,3,3,144,33,0,0,0,0,0,0,7,3.0,0.0,10,10,10.0
